"time" "obs"
"27072" 1998.86615296804 0.684
"27073" 1998.86658105023 0.771
"27074" 1998.86714992390 0.749
"27075" 1998.86743721461 0.625
"27076" 1998.86925989346 0.53
"27077" 1998.87248858447 0.416
"27078" 1998.87933789954 0.349
"27079" 1998.87936643836 0.53
"27080" 1998.87936834094 0.545
"27081" 1998.87937404871 0.53
"27082" 1998.87945205479 0.411
"27083" 1998.87962328767 0.37
"27084" 1998.88156392694 0.324
"27085" 1998.88387557078 0.345
"27086" 1998.89075532725 0.254
"27087" 1998.89848934551 0.232
"27088" 1998.89851598174 0.277
"27089" 1998.89874619483 0.283
"27090" 1998.90157153729 0.287
"27091" 1998.90171423135 0.441
"27092" 1998.90173515982 0.53
"27093" 1998.90179794521 0.903
"27094" 1998.90186263318 1.42
"27095" 1998.90199961948 2.9
"27096" 1998.90211187215 3.53
"27097" 1998.90220700152 3.53
"27098" 1998.90251331811 2.58
"27099" 1998.90298896499 1.86
"27100" 1998.90301560122 1.68
"27101" 1998.90328386606 1.7
"27102" 1998.90403538813 1.31
"27103" 1998.90420281583 1.42
"27104" 1998.90458333333 2.16
"27105" 1998.90492770167 2.41
"27106" 1998.9050608828 2.37
"27107" 1998.90537290715 2.11
"27108" 1998.90541286149 1.91
"27109" 1998.90562975647 1.93
"27110" 1998.90582191781 1.78
"27111" 1998.90597222222 1.93
"27112" 1998.90631468798 1.95
"27113" 1998.90676369863 1.73
"27114" 1998.90795471842 1.42
"27115" 1998.90855403349 1.32
"27116" 1998.90861111111 1.24
"27117" 1998.90952245053 1.18
"27118" 1998.91070205479 1.04
"27119" 1998.91158485540 1.03
"27120" 1998.91233066971 0.859
"27121" 1998.9136434551 0.913
"27122" 1998.91378614916 1.04
"27123" 1998.9138413242 1.27
"27124" 1998.91401255708 1.42
"27125" 1998.91461187215 1.09
"27126" 1998.91635464231 0.913
"27127" 1998.91640981735 1.1
"27128" 1998.91644025875 1.1
"27129" 1998.91655441400 0.932
"27130" 1998.91709474886 0.83
"27131" 1998.917652207 0.903
"27132" 1998.91780821918 1.01
"27133" 1998.91803652968 1.39
"27134" 1998.91953006088 1.28
"27135" 1998.91955859970 1.16
"27136" 1998.91984208524 1.28
"27137" 1998.91858066971 1.19
"27138" 1998.91883751903 1.32
"27139" 1998.9189783105 1.31
"27140" 1998.91905631659 1.61
"27141" 1998.91945395738 2.4
"27142" 1998.91948439878 2.29
"27143" 1998.91974124810 2.4
"27144" 1998.92134893455 1.83
"27145" 1998.92251141553 1.58
"27146" 1998.92278919330 1.64
"27147" 1998.92446727549 1.39
"27148" 1998.92449771689 1.31
"27149" 1998.92458333333 1.26
"27150" 1998.92475456621 1.34
"27151" 1998.92524162861 1.42
"27152" 1998.92534436834 1.7
"27153" 1998.92546803653 1.51
"27154" 1998.92624809741 1.38
"27155" 1998.92630327245 1.52
"27156" 1998.92698059361 1.58
"27157" 1998.92709474886 1.53
"27158" 1998.92888318113 1.29
"27159" 1998.92979642314 1.28
"27160" 1998.93173515982 1.02
"27161" 1998.93476217656 0.866
"27162" 1998.93801560122 0.749
"27163" 1998.93881468798 0.603
"27164" 1998.94140981735 0.989
"27165" 1998.94164003044 0.815
"27166" 1998.94246575342 0.625
"27167" 1998.94315258752 0.567
"27168" 1998.94352359209 0.913
"27169" 1998.94363584475 1.54
"27170" 1998.94417998478 1.27
"27171" 1998.94446347032 1.42
"27172" 1998.94450152207 1.47
"27173" 1998.94494101979 1.51
"27174" 1998.94546423135 1.31
"27175" 1998.94566400304 1.31
"27176" 1998.94614916286 1.22
"27177" 1998.94626331811 1.1
"27178" 1998.94652016743 1.21
"27179" 1998.94709094368 1.08
"27180" 1998.94740296804 1.1
"27181" 1998.94777587519 0.98
"27182" 1998.94786149163 1.11
"27183" 1998.94794520548 1.12
"27184" 1998.94908866058 1.02
"27185" 1998.94948249619 0.903
"27186" 1998.94991628615 1.07
"27187" 1998.95000190259 1.19
"27188" 1998.95362633181 1.02
"27189" 1998.95448249619 1.26
"27190" 1998.95468036530 1.25
"27191" 1998.95488203957 1.59
"27192" 1998.95587899543 1.4
"27193" 1998.95649923896 1.46
"27194" 1998.95717275495 1.39
"27195" 1998.95734398782 1.51
"27196" 1998.95770738204 1.42
"27197" 1998.95825913242 1.59
"27198" 1998.96016362253 1.42
"27199" 1998.96050228310 1.47
"27200" 1998.96053272451 1.39
"27201" 1998.96095129376 1.39
"27202" 1998.96461187215 1.08
"27203" 1998.96538242009 1.09
"27204" 1998.96686834094 1.05
"27205" 1998.96709474886 0.98
"27206" 1998.97337519026 0.779
"27207" 1998.97682838661 0.669
"27208" 1998.97751331811 0.589
"27209" 1998.97794140030 0.727
"27210" 1998.97842656012 0.662
"27211" 1998.978597793 0.525
"27212" 1998.97940449011 0.53
"27213" 1998.97950913242 0.727
"27214" 1998.97959474886 0.764
"27215" 1998.98019406393 0.654
"27216" 1998.98053652968 0.505
"27217" 1998.9823934551 0.49
"27218" 1998.98242009132 0.537
"27219" 1998.98271499239 0.53
"27220" 1998.98284817352 0.779
"27221" 1998.98296423135 0.706
"27222" 1998.98356354642 0.603
"27223" 1998.98373287671 0.51
"27224" 1998.98470129376 0.47
"27225" 1998.98473934551 0.53
"27226" 1998.9848173516 0.698
"27227" 1998.98490296804 0.662
"27228" 1998.98558789954 0.647
"27229" 1998.98567351598 0.537
"27230" 1998.98578767123 0.52
"27231" 1998.9860521309 0.53
"27232" 1998.98641362253 0.647
"27233" 1998.98730022831 0.735
"27234" 1998.98755707763 0.874
"27235" 1998.98784246575 0.808
"27236" 1998.98824200913 0.83
"27237" 1998.98849885845 0.757
"27238" 1998.98935502283 0.698
"27239" 1998.99001331811 1.01
"27240" 1998.99089611872 1.68
"27241" 1998.99093607306 1.81
"27242" 1998.99118340944 1.63
"27243" 1998.99203957382 1.34
"27244" 1998.99335235921 1.18
"27245" 1998.99463660578 1.15
"27246" 1998.99514079148 1.42
"27247" 1998.99528348554 1.61
"27248" 1998.99590943683 2.89
"27249" 1998.99654680365 2.81
"27250" 1998.99748858447 2.54
"27251" 1998.99804984779 2.58
"27252" 1999.00408105023 1.96
"27253" 1999.01031773212 1.42
"27254" 1999.01643835616 1.03
"27255" 1999.01758181126 1.13
"27256" 1999.01772450533 1.05
"27257" 1999.02059550989 0.903
"27258" 1999.02069063927 0.866
"27259" 1999.02483066971 0.749
"27260" 1999.02494482496 0.823
"27261" 1999.02508751903 0.764
"27262" 1999.02908105023 0.727
"27263" 1999.02914003044 0.786
"27264" 1999.02979642314 0.808
"27265" 1999.03010844749 0.913
"27266" 1999.03035578387 1.42
"27267" 1999.03054414003 1.91
"27268" 1999.03095509893 3.68
"27269" 1999.03126902588 3.8
"27270" 1999.03156392694 2.98
"27271" 1999.03281012177 2.37
"27272" 1999.03344748858 2.15
"27273" 1999.03429794521 2.16
"27274" 1999.03460806697 2.44
"27275" 1999.03493340944 2.54
"27276" 1999.03584474886 2.33
"27277" 1999.03651255708 2.53
"27278" 1999.03676940639 2.39
"27279" 1999.03704337900 2.44
"27280" 1999.03716894977 2.32
"27281" 1999.03886225266 2.14
"27282" 1999.04365677321 1.77
"27283" 1999.04698439878 1.49
"27284" 1999.04770738204 1.52
"27285" 1999.04795662100 1.39
"27286" 1999.04847031963 1.44
"27287" 1999.04962899543 1.31
"27288" 1999.05205669711 1.2
"27289" 1999.05399543379 1.2
"27290" 1999.05570776256 1.08
"27291" 1999.05602359209 1.23
"27292" 1999.05625190259 1.17
"27293" 1999.0576217656 1.28
"27294" 1999.06081811263 1.03
"27295" 1999.06084474886 1.17
"27296" 1999.06087519026 1.03
"27297" 1999.06167427702 0.97
"27298" 1999.06423135464 0.903
"27299" 1999.06435502283 0.951
"27300" 1999.06438546423 0.881
"27301" 1999.06529680365 0.844
"27302" 1999.06750190259 0.903
"27303" 1999.06755327245 0.922
"27304" 1999.06758181126 1.67
"27305" 1999.06758371385 1.42
"27306" 1999.0675913242 1.08
"27307" 1999.06761796043 0.913
"27308" 1999.06929414003 0.823
"27309" 1999.0698934551 0.859
"27310" 1999.07003614916 0.793
"27311" 1999.07495814307 0.903
"27312" 1999.07545852359 0.951
"27313" 1999.07551560122 1.06
"27314" 1999.07565639269 0.951
"27315" 1999.07717465753 0.903
"27316" 1999.07719748858 0.844
"27317" 1999.07722792998 0.941
"27318" 1999.07922564688 0.808
"27319" 1999.08136605784 0.852
"27320" 1999.08185121766 0.801
"27321" 1999.08196537291 0.72
"27322" 1999.08199200913 0.786
"27323" 1999.08242009132 0.793
"27324" 1999.08256468798 0.676
"27325" 1999.08301940639 0.654
"27326" 1999.08310502283 0.786
"27327" 1999.08319063927 0.684
"27328" 1999.08344748858 0.647
"27329" 1999.08350646880 1.03
"27330" 1999.08356354642 0.922
"27331" 1999.0837195586 0.888
"27332" 1999.08472222222 0.771
"27333" 1999.08477929985 0.698
"27334" 1999.08493150685 0.757
"27335" 1999.08570395738 0.727
"27336" 1999.08575913242 0.815
"27337" 1999.08578957382 0.757
"27338" 1999.08613203957 0.713
"27339" 1999.08684550989 0.713
"27340" 1999.08693112633 0.815
"27341" 1999.08695776256 0.951
"27342" 1999.08698059361 0.903
"27343" 1999.08707382040 0.757
"27344" 1999.08730022831 0.713
"27345" 1999.08766933029 0.706
"27346" 1999.08767123288 0.706
"27347" 1999.08890030441 0.684
"27348" 1999.08907153729 0.742
"27349" 1999.08932838661 0.676
"27350" 1999.09221080670 0.64
"27351" 1999.09269406393 0.881
"27352" 1999.09303652968 0.913
"27353" 1999.09360920852 0.837
"27354" 1999.09469368341 0.808
"27355" 1999.09534817352 0.903
"27356" 1999.09609208524 0.866
"27357" 1999.09674847793 0.932
"27358" 1999.09700532724 1.02
"27359" 1999.10222792998 0.844
"27360" 1999.10225646880 0.913
"27361" 1999.10239916286 0.844
"27362" 1999.10322488584 0.823
"27363" 1999.10331050228 0.866
"27364" 1999.10390981735 0.823
"27365" 1999.10399543379 0.771
"27366" 1999.10476598174 0.837
"27367" 1999.10499619482 0.793
"27368" 1999.10656392694 0.808
"27369" 1999.10676560122 0.72
"27370" 1999.10679414003 0.771
"27371" 1999.10727929985 0.823
"27372" 1999.10747907154 0.771
"27373" 1999.10793378995 0.793
"27374" 1999.10799277017 0.844
"27375" 1999.10827625571 0.801
"27376" 1999.1087043379 0.989
"27377" 1999.10876331811 1.13
"27378" 1999.10896118721 1.28
"27379" 1999.10919140030 1.37
"27380" 1999.11002663623 1.25
"27381" 1999.11071156773 1.25
"27382" 1999.11079718417 1.33
"27383" 1999.11119482496 1.42
"27384" 1999.11358447489 1.23
"27385" 1999.11472792998 1.29
"27386" 1999.11629756469 1.24
"27387" 1999.11632420091 1.32
"27388" 1999.11635464231 1.26
"27389" 1999.11669710807 1.21
"27390" 1999.11672564688 1.12
"27391" 1999.11692351598 1.09
"27392" 1999.11695395738 1.19
"27393" 1999.11706811263 1.23
"27394" 1999.11715372907 1.17
"27395" 1999.11718036530 1.64
"27396" 1999.11718987823 1.64
"27397" 1999.11722792998 1.37
"27398" 1999.11731354642 1.26
"27399" 1999.11803652968 1.2
"27400" 1999.12029299848 1.15
"27401" 1999.12348934551 1.23
"27402" 1999.12413622527 1.46
"27403" 1999.12459094368 1.99
"27404" 1999.12471461187 1.93
"27405" 1999.12530631659 2.5
"27406" 1999.12586757991 2.53
"27407" 1999.12773211568 2.32
"27408" 1999.12784436834 2.41
"27409" 1999.13068873668 2.16
"27410" 1999.13162290715 2.27
"27411" 1999.13262937595 2.81
"27412" 1999.13350646880 3.65
"27413" 1999.13393455099 4.71
"27414" 1999.13406773212 5.47
"27415" 1999.13415334855 5.67
"27416" 1999.1348173516 5.69
"27417" 1999.1349238965 5.6
"27418" 1999.13493340944 5.25
"27419" 1999.13497146119 5.62
"27420" 1999.13501902588 5.71
"27421" 1999.13502853881 5.56
"27422" 1999.13533105023 5.2
"27423" 1999.13774923896 4.27
"27424" 1999.14335235921 2.81
"27425" 1999.14794520548 2.1
"27426" 1999.15399733638 1.48
"27427" 1999.15414003044 1.52
"27428" 1999.15514079148 1.42
"27429" 1999.15530060883 1.47
"27430" 1999.15538622527 1.39
"27431" 1999.15679223744 1.41
"27432" 1999.15725837139 1.35
"27433" 1999.15742960426 1.23
"27434" 1999.15760083714 1.22
"27435" 1999.15790525114 1.52
"27436" 1999.15793378995 1.61
"27437" 1999.15795281583 2
"27438" 1999.15799086758 1.59
"27439" 1999.15800038052 1.59
"27440" 1999.15800989346 1.81
"27441" 1999.15801940639 1.81
"27442" 1999.15803843227 1.57
"27443" 1999.15808599696 1.57
"27444" 1999.15815258752 1.79
"27445" 1999.15823820396 1.91
"27446" 1999.15843797565 1.96
"27447" 1999.15852359209 1.84
"27448" 1999.15898211568 1.58
"27449" 1999.15900114155 1.49
"27450" 1999.15902016743 1.57
"27451" 1999.15935312024 1.56
"27452" 1999.15950532724 2.24
"27453" 1999.15956240487 2.33
"27454" 1999.15981925419 3.56
"27455" 1999.16003805175 3.38
"27456" 1999.16011415525 3.16
"27457" 1999.16014269406 2.92
"27458" 1999.16020928463 2.84
"27459" 1999.16039003044 2.86
"27460" 1999.16051369863 2.71
"27461" 1999.16172184170 2.17
"27462" 1999.16216894977 2.17
"27463" 1999.16223554033 2.3
"27464" 1999.16226407915 2.5
"27465" 1999.1623021309 2.34
"27466" 1999.16238774734 2.34
"27467" 1999.16256468798 2.81
"27468" 1999.16295281583 4.51
"27469" 1999.16324391172 5.45
"27470" 1999.16334855403 5.45
"27471" 1999.16357686454 4.66
"27472" 1999.16402397260 4.6
"27473" 1999.16433789954 5
"27474" 1999.16495624049 4.33
"27475" 1999.16552701674 4.06
"27476" 1999.17120814307 2.81
"27477" 1999.16495624049 2.41
"27478" 1999.16503234399 2.24
"27479" 1999.16504185693 2.43
"27480" 1999.16514649924 2.43
"27481" 1999.16561263318 2.26
"27482" 1999.16628805175 2.29
"27483" 1999.16811453577 2.04
"27484" 1999.16900875190 1.95
"27485" 1999.17476407915 1.51
"27486" 1999.17615296804 1.49
"27487" 1999.17651445967 1.72
"27488" 1999.17729452055 1.57
"27489" 1999.17786529680 1.58
"27490" 1999.17815068493 1.7
"27491" 1999.17886415525 1.77
"27492" 1999.17933028919 1.7
"27493" 1999.17939687976 1.9
"27494" 1999.17999619482 2.29
"27495" 1999.18023401826 2.6
"27496" 1999.18033866058 2.6
"27497" 1999.18060502283 2.33
"27498" 1999.18132800609 2.16
"27499" 1999.18173706240 2.23
"27500" 1999.18207001522 2.81
"27501" 1999.18230783866 3.82
"27502" 1999.18245053272 3.92
"27503" 1999.18276445967 3.61
"27504" 1999.18415334855 2.67
"27505" 1999.18425799087 2.74
"27506" 1999.18505707763 2.57
"27507" 1999.18632039574 2.81
"27508" 1999.18671232877 3.97
"27509" 1999.18700722983 4.24
"27510" 1999.18703957382 4.51
"27511" 1999.18740677321 8.28
"27512" 1999.18751141553 8.28
"27513" 1999.18784056317 7.03
"27514" 1999.18825342466 6.23
"27515" 1999.18884322679 5.42
"27516" 1999.19026636225 4.51
"27517" 1999.19246765601 3.76
"27518" 1999.19513127854 3.13
"27519" 1999.19845129376 2.33
"27520" 1999.20358828006 1.65
"27521" 1999.20383561644 1.77
"27522" 1999.20458713851 1.74
"27523" 1999.20471080670 1.59
"27524" 1999.20490106545 1.69
"27525" 1999.20535768645 1.58
"27526" 1999.20547945205 1.65
"27527" 1999.20685121766 1.63
"27528" 1999.20773592085 1.85
"27529" 1999.20828767123 2.24
"27530" 1999.20961948250 2.1
"27531" 1999.20980974125 2.3
"27532" 1999.2102283105 2.53
"27533" 1999.21101788432 2.65
"27534" 1999.21102739726 2.56
"27535" 1999.21147450533 2.57
"27536" 1999.21167427702 2.92
"27537" 1999.21201674277 4.01
"27538" 1999.21271118721 4.78
"27539" 1999.21304414003 4.82
"27540" 1999.21377663623 4.27
"27541" 1999.21411910198 4.24
"27542" 1999.21501331811 4.55
"27543" 1999.21597983257 4.51
"27544" 1999.21615487062 4.56
"27545" 1999.21677321157 5.67
"27546" 1999.21721080670 5.56
"27547" 1999.21742009132 5.92
"27548" 1999.21781012177 6.27
"27549" 1999.21802701674 7.03
"27550" 1999.21831430746 8.9
"27551" 1999.21850456621 9.48
"27552" 1999.21934170472 9.98
"27553" 1999.21952245053 9.44
"27554" 1999.21972222222 9.33
"27555" 1999.22016933029 10.3
"27556" 1999.22028348554 9.89
"27557" 1999.22060692542 9.36
"27558" 1999.22213850837 8.09
"27559" 1999.22248097412 8.67
"27560" 1999.2225 8.13
"27561" 1999.22276636225 8.17
"27562" 1999.22292808219 9.14
"27563" 1999.22307077626 9.16
"27564" 1999.22315639269 8.82
"27565" 1999.22366057839 7.85
"27566" 1999.22400304414 7.72
"27567" 1999.22529680365 6.38
"27568" 1999.22699961948 5.65
"27569" 1999.22796993912 5.27
"27570" 1999.22799847793 4.91
"27571" 1999.22822678843 5.11
"27572" 1999.22935882801 5
"27573" 1999.23034436834 4.51
"27574" 1999.235152207 3.17
"27575" 1999.23891933029 2.58
"27576" 1999.23971841705 2.73
"27577" 1999.24978310502 2.3
"27578" 1999.25113964992 2.16
"27579" 1999.25597602740 1.81
"27580" 1999.25667047184 1.95
"27581" 1999.25701674277 2.16
"27582" 1999.25712709285 2.36
"27583" 1999.25764079148 5.24
"27584" 1999.25774543379 5.24
"27585" 1999.25790715373 4.84
"27586" 1999.25864916286 4.18
"27587" 1999.25868721461 4.01
"27588" 1999.26050418569 3.32
"27589" 1999.26323439878 3.35
"27590" 1999.26460426180 3.14
"27591" 1999.26468987823 3.32
"27592" 1999.2651369863 3.37
"27593" 1999.26678272451 2.95
"27594" 1999.27371765601 2.16
"27595" 1999.27457382040 2.04
"27596" 1999.27502092846 2.09
"27597" 1999.28207952816 1.51
"27598" 1999.28339231355 1.54
"27599" 1999.28342085236 1.47
"27600" 1999.28812975647 1.27
"27601" 1999.28915715373 1.24
"27602" 1999.29817541857 0.932
"27603" 1999.30199961948 0.903
"27604" 1999.30308409437 0.881
"27605" 1999.30648021309 0.823
"27606" 1999.30696347032 1.07
"27607" 1999.30702054795 0.989
"27608" 1999.30739155251 1.16
"27609" 1999.30781963470 1.16
"27610" 1999.30830479452 1.31
"27611" 1999.30861872146 1.28
"27612" 1999.30900875190 1.69
"27613" 1999.30923706240 1.4
"27614" 1999.30957952816 1.26
"27615" 1999.31073249619 1.07
"27616" 1999.31653348554 0.801
"27617" 1999.31676369863 0.713
"27618" 1999.31898021309 0.72
"27619" 1999.31906582953 0.823
"27620" 1999.3198934551 1.13
"27621" 1999.32060502283 0.951
"27622" 1999.32243150685 0.852
"27623" 1999.32300228311 1.07
"27624" 1999.32542998478 1.15
"27625" 1999.32876712329 0.96
"27626" 1999.33424657534 0.786
"27627" 1999.33638888889 0.837
"27628" 1999.33787100457 0.749
"27629" 1999.33984208524 0.837
"27630" 1999.33987062405 0.903
"27631" 1999.33995624049 1.15
"27632" 1999.34009893455 1.09
"27633" 1999.34018455099 1.19
"27634" 1999.34038432268 1.19
"27635" 1999.34081240487 1.04
"27636" 1999.34183980213 0.888
"27637" 1999.34703386606 0.713
"27638" 1999.34880327245 0.97
"27639" 1999.34968797565 0.903
"27640" 1999.35091514460 1.22
"27641" 1999.35239916286 1.02
"27642" 1999.35605213090 0.874
"27643" 1999.35833523592 0.801
"27644" 1999.35956240487 0.815
"27645" 1999.36001902588 0.913
"27646" 1999.36264459665 0.801
"27647" 1999.36358637747 0.903
"27648" 1999.36412861492 1.08
"27649" 1999.36515410959 1.12
"27650" 1999.36597412481 1.42
"27651" 1999.36603691020 1.53
"27652" 1999.36712328767 1.48
"27653" 1999.36742009132 1.61
"27654" 1999.36822869102 1.4
"27655" 1999.36965563166 1.33
"27656" 1999.36975076103 1.53
"27657" 1999.36999809741 1.79
"27658" 1999.37029299848 1.86
"27659" 1999.37063546423 1.65
"27660" 1999.37154870624 1.48
"27661" 1999.37466894977 1.28
"27662" 1999.37551369863 1.27
"27663" 1999.37885464231 1.11
"27664" 1999.37919710807 1.31
"27665" 1999.37988203957 1.27
"27666" 1999.38136605784 1.08
"27667" 1999.38182267884 1.15
"27668" 1999.38356164384 0.989
"27669" 1999.3863869863 0.96
"27670" 1999.38652968037 1.12
"27671" 1999.38690068493 1.29
"27672" 1999.38818493151 1.08
"27673" 1999.39098363775 0.913
"27674" 1999.39358066971 0.922
"27675" 1999.39417617960 0.903
"27676" 1999.40042998478 0.749
"27677" 1999.40054414003 0.706
"27678" 1999.40057267884 0.567
"27679" 1999.40088660578 0.727
"27680" 1999.40222792998 0.896
"27681" 1999.40547945205 0.706
"27682" 1999.40619482496 0.837
"27683" 1999.40770738204 0.713
"27684" 1999.40959094368 0.713
"27685" 1999.41095890411 0.618
"27686" 1999.4123021309 0.647
"27687" 1999.41264459665 0.545
"27688" 1999.41310121766 0.52
"27689" 1999.41644025875 0.53
"27690" 1999.41646689498 0.684
"27691" 1999.41655251142 0.589
"27692" 1999.41666666667 0.567
"27693" 1999.41735159817 0.596
"27694" 1999.41743721461 0.632
"27695" 1999.41749429224 0.823
"27696" 1999.41757990868 0.823
"27697" 1999.41772260274 0.684
"27698" 1999.41866438356 0.581
"27699" 1999.41886415525 0.691
"27700" 1999.42029299848 0.647
"27701" 1999.42134893455 0.552
"27702" 1999.42240487062 0.559
"27703" 1999.42251902588 0.515
"27704" 1999.42274733638 0.559
"27705" 1999.42454528158 0.53
"27706" 1999.42511605784 0.618
"27707" 1999.4285673516 0.552
"27708" 1999.43120814307 0.567
"27709" 1999.43259322679 0.49
"27710" 1999.43417617960 0.505
"27711" 1999.43556126332 0.456
"27712" 1999.43607496195 0.537
"27713" 1999.43644596651 0.859
"27714" 1999.43665905632 0.932
"27715" 1999.43676940639 0.903
"27716" 1999.43810121766 0.64
"27717" 1999.44143835616 0.465
"27718" 1999.44216514460 0.495
"27719" 1999.44349315068 0.446
"27720" 1999.44673325723 0.441
"27721" 1999.44764649924 0.48
"27722" 1999.44878805175 0.436
"27723" 1999.44908866058 0.456
"27724" 1999.44928843227 0.61
"27725" 1999.45035578387 0.53
"27726" 1999.45171423135 0.46
"27727" 1999.45252663623 0.47
"27728" 1999.45278158295 0.53
"27729" 1999.45302701674 0.567
"27730" 1999.45386796043 0.61
"27731" 1999.45525114155 0.53
"27732" 1999.45704908676 0.46
"27733" 1999.46110350076 0.416
"27734" 1999.46144596651 0.446
"27735" 1999.46158866058 0.567
"27736" 1999.46181697108 0.684
"27737" 1999.46204528158 1.02
"27738" 1999.46210235921 1.29
"27739" 1999.46214421613 1.29
"27740" 1999.46318683409 0.896
"27741" 1999.46408485540 0.922
"27742" 1999.46442732116 1.01
"27743" 1999.46495624049 0.852
"27744" 1999.46522640791 0.866
"27745" 1999.46552701674 0.793
"27746" 1999.46826674277 0.603
"27747" 1999.46979261796 0.567
"27748" 1999.47134893455 0.618
"27749" 1999.47181126332 0.903
"27750" 1999.47213280061 1.16
"27751" 1999.47311834094 0.844
"27752" 1999.47431697108 0.757
"27753" 1999.47527207002 0.779
"27754" 1999.47894025875 0.632
"27755" 1999.48059550989 0.632
"27756" 1999.48264840183 0.567
"27757" 1999.48341894977 0.581
"27758" 1999.48463089802 0.515
"27759" 1999.48588850837 0.552
"27760" 1999.4864174277 0.515
"27761" 1999.48675989346 0.406
"27762" 1999.48698820396 0.378
"27763" 1999.48790144597 0.485
"27764" 1999.48908485540 0.51
"27765" 1999.48984208524 0.436
"27766" 1999.49148211568 0.465
"27767" 1999.49246765601 0.382
"27768" 1999.49303843227 0.391
"27769" 1999.49315068493 0.441
"27770" 1999.49445015221 0.441
"27771" 1999.49543569254 0.365
"27772" 1999.49707572298 0.426
"27773" 1999.49806126332 0.345
"27774" 1999.49985920852 0.378
"27775" 1999.50091514460 0.316
"27776" 1999.50148592085 0.361
"27777" 1999.50244101979 0.382
"27778" 1999.50288622527 0.361
"27779" 1999.50533866058 0.365
"27780" 1999.5060521309 0.328
"27781" 1999.50830669711 0.361
"27782" 1999.50944824962 0.283
"27783" 1999.50958904110 0.328
"27784" 1999.51164573820 0.353
"27785" 1999.51227359209 0.441
"27786" 1999.51252853881 0.589
"27787" 1999.51295662100 0.676
"27788" 1999.51355593607 0.505
"27789" 1999.51515410959 0.357
"27790" 1999.5151826484 0.28
"27791" 1999.5151978691 0.283
"27792" 1999.51543949772 0.345
"27793" 1999.51601027397 0.374
"27794" 1999.51749429224 0.324
"27795" 1999.51915144597 0.341
"27796" 1999.52066400304 0.287
"27797" 1999.52192161339 0.316
"27798" 1999.52306506849 0.263
"27799" 1999.52728500761 0.277
"27800" 1999.52868340944 0.254
"27801" 1999.52871194825 0.274
"27802" 1999.52942541857 0.26
"27803" 1999.52988203957 0.28
"27804" 1999.5312804414 0.24
"27805" 1999.53265030441 0.266
"27806" 1999.53379185693 0.237
"27807" 1999.534847793 0.249
"27808" 1999.53487633181 0.177
"27809" 1999.53536149163 0.254
"27810" 1999.53600266362 0.283
"27811" 1999.53610350076 0.312
"27812" 1999.53844368341 0.283
"27813" 1999.53984208524 0.22
"27814" 1999.54380898021 0.232
"27815" 1999.54532153729 0.186
"27816" 1999.54646308980 0.234
"27817" 1999.55068683409 0.186
"27818" 1999.55414003044 0.2
"27819" 1999.55416856925 0.186
"27820" 1999.55419710807 0.137
"27821" 1999.55428462709 0.146
"27822" 1999.55491057839 0.226
"27823" 1999.5562804414 0.2
"27824" 1999.5576217656 0.217
"27825" 1999.55902016743 0.177
"27826" 1999.56001902588 0.197
"27827" 1999.56184550989 0.169
"27828" 1999.56287290715 0.197
"27829" 1999.56449961948 0.16
"27830" 1999.56946537291 0.189
"27831" 1999.56958143075 0.283
"27832" 1999.5697716895 0.53
"27833" 1999.56986491629 0.72
"27834" 1999.57003614916 0.801
"27835" 1999.57037861492 0.779
"27836" 1999.57082762557 0.53
"27837" 1999.57120624049 0.446
"27838" 1999.57132990868 0.53
"27839" 1999.57167617960 0.903
"27840" 1999.57171993912 0.999
"27841" 1999.57172564688 1.42
"27842" 1999.57175799087 3.58
"27843" 1999.57176750380 3.86
"27844" 1999.57179604262 3.94
"27845" 1999.57181316591 4.37
"27846" 1999.57184360731 4.6
"27847" 1999.57190449011 4.51
"27848" 1999.57193873668 4.07
"27849" 1999.57208143075 2.63
"27850" 1999.57219558600 2
"27851" 1999.57231925419 1.57
"27852" 1999.57239535769 1.42
"27853" 1999.57260464231 1.1
"27854" 1999.57320205479 0.779
"27855" 1999.57323059361 0.632
"27856" 1999.57354452055 0.669
"27857" 1999.57371575342 0.574
"27858" 1999.5739478691 0.53
"27859" 1999.57534436834 0.357
"27860" 1999.57862633181 0.257
"27861" 1999.57865487062 0.217
"27862" 1999.57945395738 0.246
"27863" 1999.58460806697 0.237
"27864" 1999.58904109589 0.195
"27865" 1999.58906963470 0.217
"27866" 1999.58918378995 0.22
"27867" 1999.59169520548 0.186
"27868" 1999.59312404871 0.203
"27869" 1999.59509322679 0.172
"27870" 1999.59515030441 0.139
"27871" 1999.59535007610 0.135
"27872" 1999.59558219178 0.146
"27873" 1999.59637747336 0.195
"27874" 1999.59667237443 0.283
"27875" 1999.59680555556 0.341
"27876" 1999.59726027397 0.713
"27877" 1999.59746194825 0.713
"27878" 1999.59786149163 0.525
"27879" 1999.59866057839 0.391
"27880" 1999.59917427702 0.436
"27881" 1999.60023021309 0.316
"27882" 1999.60171423135 0.269
"27883" 1999.60230593607 0.283
"27884" 1999.60273972603 0.361
"27885" 1999.60305555556 0.37
"27886" 1999.60457952816 0.283
"27887" 1999.60559550989 0.243
"27888" 1999.60810692542 0.215
"27889" 1999.60816400304 0.232
"27890" 1999.61175989346 0.223
"27891" 1999.61198059361 0.283
"27892" 1999.61224505327 0.386
"27893" 1999.61278729072 0.451
"27894" 1999.61378424658 0.287
